time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,a00,a01,a02,a10,a11,a12,a20,a21,a22
11.076,-0.51,0.62,-9.48,-0.86,-0.52,-0.86,-49.06,7.49,-41.74,9.513931889602741,64.84760057241903,75.78652907991332,-992.2617186682156,-355.9176759320186,-564.8447120916813,-39.72797968894023,6.440316324884808,-78.88048444700455,-216.77897288946008,22.891786468916916,-437.7370583250623,-0.9859869429348894,0.16543814754387032,0.02144685755918161,0.1659020712629898,0.9858961664225094,0.02202843126619252,-0.017500031787430405,0.02527782369295504,-0.9995272785255973
11.091000000000001,-0.29,0.36,-9.59,-0.66,-0.39,-0.96,-49.06,7.49,-41.74,9.513931889602741,64.84760057241903,75.78652907991332,-992.9580881399515,-356.3387365428357,-565.5410815634173,-39.735187258064656,6.449078467741951,-79.01446043778796,-217.3404281047184,22.982804165181157,-438.85183586274826,-0.9863294864358674,0.16325622399852763,0.02239530113441044,0.163741120445964,0.9862612696054812,0.02185299867946543,-0.018519980082566376,0.025221288665073956,-0.9995103285788569
11.103,0.31,-0.17,-10.92,-0.6,-0.34,-1.03,-49.06,7.49,-41.74,9.601135349530283,64.84760057241903,70.3899113799181,-993.4925112229117,-356.6545320009485,-566.3184242295412,-39.73928567972364,6.454166163594485,-79.14999100230409,-217.90198518086433,23.073945692328383,-439.96850681458045,-0.9865261646210483,0.16237080493744496,0.020046152300392812,0.16277145313776759,0.986455099819805,0.02029261153519327,-0.016479701499234792,0.023282133567715003,-0.9995930980629224
11.114,0.31,-0.17,-10.92,-0.6,-0.34,-1.03,-49.06,7.49,-41.74,10.92572194410969,64.84760057241903,71.02134859880545,-993.9783503892392,-356.9298408618674,-567.1524481317365,-39.734904608295075,6.45176364055301,-79.30431777649764,-218.46360017790715,23.16515912127863,-441.08709315055427,-0.9865815626842199,0.16226477310083803,0.018082134334650595,0.162596992684977,0.9865148777436474,0.018724688521783463,-0.01479993720812098,0.02141353312673636,-0.9996611538204663
11.129,0.15,-0.54,-9.24,-0.7,-0.53,-0.96,-49.06,7.49,-41.74,10.92572194410969,64.84760057241903,71.02134859880545,-994.4641895555666,-357.20514972278625,-567.9864720339318,-39.73052353686651,6.449361117511535,-79.45864455069119,-219.02515325950847,23.256338596599672,-442.2078605078864,-0.9864146948108674,0.16342734719241508,0.016659893482049676,0.16368772249706828,0.9863875377717468,0.015682947182008314,-0.01387008885718417,0.018196909579396146,-0.9997382122920245
11.14,-0.09,0.91,-9.45,-0.81,-0.49,-0.89,-49.06,7.49,-41.74,9.25698114938126,64.84760057241903,74.53958510345277,-995.0310019162819,-357.63430765304213,-568.7638147000557,-39.72840366359462,6.441729573732734,-79.58922874423958,-219.5866444256683,23.347484118291508,-443.33080888657685,-0.9869479478445498,0.16019321042669732,0.016488892583185675,0.16047712301489184,0.9868820244145742,0.017634139509917348,-0.01344772227164281,0.020050067844768645,-0.9997085342964342
11.152000000000001,-0.09,0.91,-9.45,-0.81,-0.49,-0.89,-49.06,7.49,-41.74,9.494140298099664,64.84760057241903,74.44704131612504,-995.6868847908239,-358.03107630554285,-569.4844761301081,-39.72967558755775,6.454590138248863,-79.72278076036861,-220.14810563274355,23.438521787278813,-444.4556027448782,-0.9875355898366845,0.1565613101161251,0.016186876802959747,0.15687078245656857,0.9874158205175494,0.020038837369428738,-0.012845871608249257,0.02232831311086858,-0.999668159949214
11.164,-0.27,0.21,-10.23,-0.83,-0.37,-0.98,-49.06,7.49,-41.74,9.494140298099664,64.84760057241903,74.44704131612504,-996.342767665366,-358.4278449580436,-570.2051375601604,-39.73094751152088,6.4674507027649915,-79.85633277649764,-220.70958481526955,23.529741208045976,-445.5822840255089,-0.9876939770914718,0.15556226070060467,0.016155205444329725,0.1558632253659807,0.9875876438381594,0.01942423014449071,-0.012933004126841188,0.02170319755035537,-0.9996808033669273
11.179,-0.27,0.21,-10.23,-0.83,-0.37,-0.98,-49.06,7.49,-41.74,10.235716877678867,64.84760057241903,76.57511803706853,-997.0148451787855,-358.72744577727883,-570.9986748651619,-39.73476328341028,6.470418525345637,-80.0009081336405,-221.2710819732463,23.621142380593003,-446.7108527284689,-0.9879426469400299,0.15394717318363502,0.01641932476977896,0.1542550836011806,0.9878385549859894,0.019502780991060672,-0.013217244051630786,0.021800393390037368,-0.9996749708318796
11.19,-0.11,0.23,-10.35,-0.82,-0.41,-1.04,-49.24,4.18,-43.92,10.235716877678867,64.84760057241903,76.57511803706853,-997.6869226922051,-359.0270465965141,-571.7922121701633,-39.73857905529968,6.473386347926282,-80.14548349078335,-221.83263305757535,23.71258549585846,-447.84146464099814,-0.9886349766077647,0.14948272737259705,0.015993662651640837,0.14978564194776006,0.9885202922216668,0.019796295923431035,-0.01285085577158526,0.02196693158455356,-0.9996761022564745
11.202,-0.07,-0.45,-9.91,-0.79,-0.48,-1.08,-49.24,4.18,-43.92,10.353139620424328,66.11366273320516,79.43476622586343,-998.350902886186,-359.3590366935045,-572.6343333917976,-39.7401336290324,6.4766368202765126,-80.29175474654372,-222.39423806825664,23.804070553842344,-448.97411976309655,-0.9888952421309898,0.14777453908286609,0.015776111356657456,0.14803601385802292,0.9888369467502258,0.016936095852300354,-0.013097278027071797,0.019083457248034064,-0.9997321056001673
11.214,-0.07,-0.45,-9.91,-0.79,-0.48,-1.08,-49.24,4.18,-43.92,9.92045865875162,66.11366273320516,81.45074187960925,-998.9905911218503,-359.74770802656644,-573.5088438911869,-39.74112290322595,6.470277200460845,-80.43180770737321,-222.9558650489333,23.89560154908927,-450.10884206203184,-0.9889947514927193,0.14712538751194612,0.015604546430900756,0.14732981801524073,0.9890036502860264,0.012872623839415084,-0.013539063610549176,0.015029972400996561,-0.9997953759075778
11.229000000000001,0.1,-0.55,-10.72,-0.91,-0.48,-1.0,-49.24,4.18,-43.92,9.92045865875162,66.11366273320516,81.45074187960925,-999.6302793575147,-360.1363793596284,-574.3833543905762,-39.7421121774195,6.463917580645177,-80.5718606682027,-223.51750601051612,23.98704266708242,-451.24554365782257,-0.9890572329459609,0.1468028061888405,0.014653533784074317,0.14693586263243408,0.9891099010857676,0.008453156012139503,-0.013253008327988555,0.010513784722203687,-0.9998568988115617
11.317,-0.07,-0.27,-9.96,-1.0,-0.5,-0.79,-48.13,3.49,-43.25,10.734565664245574,66.11366273320516,82.20496865457206,-1000.3671354264446,-360.52505069269034,-575.1930863344552,-39.740698928571575,6.456144711981582,-80.7233609447004,-224.07916095300507,24.07839390782179,-452.3842245504687,-0.9893563894443328,0.14475934682336777,0.014787365314542712,0.14485346310345568,0.9894378346469859,0.005499599623589013,-0.013835060267654298,0.007583065102970869,-0.9998755363699195
11.404,-0.09,0.44,-9.74,-0.93,-0.62,-0.89,-48.13,3.49,-43.25,9.96390485703271,64.8015393335683,78.43664564830019,-1001.1768673703236,-360.92991666462984,-575.8327745701196,-39.741688202765125,6.4523289400921815,-80.86412052995387,-224.64079592277096,24.169635298584325,-453.525046519027,-0.9900498715283856,0.13996393404316218,0.014537849008312235,0.1400632321489732,0.9901240907404403,0.0060478041799859935,-0.013547800065323438,0.008023845872021922,-0.9998760298211032
