time,ax,ay,az,gx,gy,gz,mx,my,mz
4599.00,-0.86,9.11,1.88,0.54,-0.49,-0.43,49.00,80.00,33.00
4610.00,-0.86,9.11,1.88,0.54,-0.49,-0.43,49.00,80.00,33.00
4622.00,-0.67,9.23,2.09,0.45,-0.22,-0.43,49.00,80.00,33.00
4635.00,-0.67,9.23,2.09,0.45,-0.22,-0.43,49.00,80.00,33.00
4647.00,-0.44,9.24,1.83,0.37,-0.17,-0.41,49.00,80.00,33.00
4658.00,-0.24,9.12,1.19,0.28,-0.31,-0.37,49.00,80.00,33.00
4670.00,-0.24,9.12,1.19,0.28,-0.31,-0.37,49.00,80.00,33.00
4683.00,-0.11,9.25,1.52,0.17,-0.54,-0.34,49.00,80.00,33.00
4695.00,-0.11,9.25,1.52,0.17,-0.54,-0.34,49.00,80.00,33.00
4707.00,-0.23,9.33,1.93,0.07,-0.73,-0.33,49.00,80.00,33.00
4718.00,-0.38,9.26,1.86,-0.01,-0.92,-0.30,49.00,80.00,33.00
4731.00,-0.38,9.26,1.86,-0.01,-0.92,-0.30,49.00,80.00,33.00
4742.00,-0.49,9.29,2.39,-0.08,-1.21,-0.25,44.00,81.00,28.00
4754.00,-0.49,9.29,2.39,-0.08,-1.21,-0.25,44.00,81.00,28.00
4766.00,-1.20,10.08,2.54,-0.12,-1.59,-0.18,44.00,81.00,28.00
4778.00,-1.20,10.08,2.54,-0.12,-1.59,-0.18,44.00,81.00,28.00
4791.00,-1.89,11.47,2.29,-0.11,-2.04,-0.14,44.00,81.00,28.00
4803.00,-2.07,11.78,2.22,-0.03,-2.47,-0.14,44.00,81.00,28.00
4815.00,-2.07,11.78,2.22,-0.03,-2.47,-0.14,44.00,81.00,28.00
4827.00,-2.11,11.55,2.01,0.06,-2.79,-0.19,44.00,81.00,28.00
4840.00,-2.05,10.97,1.80,0.17,-2.96,-0.28,44.00,81.00,28.00
4851.00,-2.05,10.97,1.80,0.17,-2.96,-0.28,44.00,81.00,28.00
