time,ax,ay,az,gx,gy,gz,mx,my,mz
2658.00,-0.05,-0.34,9.85,0.00,0.00,-0.00,-44.00,52.00,87.00
2669.00,-0.05,-0.34,9.85,0.00,0.00,-0.00,-44.00,52.00,87.00
2680.00,-0.05,-0.33,9.87,-0.00,0.00,-0.00,-44.00,52.00,85.00
2695.00,-0.05,-0.33,9.87,-0.00,0.00,-0.00,-44.00,52.00,85.00
2706.00,-0.05,-0.32,9.82,-0.00,0.00,-0.00,-44.00,52.00,85.00
2718.00,-0.05,-0.33,9.84,-0.00,0.00,-0.00,-44.00,52.00,85.00
2730.00,-0.05,-0.33,9.84,-0.00,0.00,-0.00,-44.00,52.00,85.00
2744.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,85.00
2756.00,-0.06,-0.34,9.84,-0.00,0.00,-0.00,-44.00,52.00,85.00
2767.00,-0.06,-0.34,9.84,-0.00,0.00,-0.00,-44.00,52.00,85.00
2779.00,-0.05,-0.34,9.86,-0.00,0.00,-0.00,-44.00,52.00,85.00
2792.00,-0.05,-0.34,9.86,-0.00,0.00,-0.00,-44.00,52.00,85.00
2803.00,-0.05,-0.34,9.87,-0.00,0.00,-0.00,-44.00,52.00,85.00
2815.00,-0.05,-0.34,9.87,-0.00,0.00,-0.00,-44.00,52.00,85.00
2826.00,-0.04,-0.33,9.84,-0.00,0.00,-0.00,-44.00,51.00,82.00
2840.00,-0.03,-0.34,9.89,-0.00,0.00,-0.00,-44.00,51.00,82.00
2851.00,-0.03,-0.34,9.89,-0.00,0.00,-0.00,-44.00,51.00,82.00
2862.00,-0.04,-0.34,9.84,-0.00,0.00,-0.00,-44.00,51.00,82.00
2874.00,-0.04,-0.34,9.84,-0.00,0.00,-0.00,-44.00,51.00,82.00
2885.00,-0.06,-0.35,9.85,-0.00,0.00,-0.00,-44.00,51.00,82.00
2897.00,-0.06,-0.34,9.86,-0.00,0.00,-0.01,-44.00,51.00,82.00
2909.00,-0.06,-0.34,9.86,-0.00,0.00,-0.01,-44.00,51.00,82.00
2921.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-44.00,51.00,82.00
2933.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-44.00,51.00,82.00
2937.00,-0.04,-0.34,9.82,-0.00,0.00,-0.00,-42.00,51.00,87.00
3016.00,-0.04,-0.33,9.85,0.00,0.00,-0.00,-42.00,51.00,87.00
3093.00,-0.04,-0.34,9.84,0.00,0.00,-0.00,-46.00,49.00,87.00
3172.00,-0.46,-2.78,9.99,0.14,-0.09,-0.01,-46.00,49.00,87.00
3261.00,-0.55,0.61,9.76,0.53,0.18,0.09,-44.00,55.00,87.00
3272.00,-0.55,0.61,9.76,0.53,0.18,0.09,-44.00,55.00,87.00
3284.00,-0.48,2.25,9.75,0.39,0.04,0.17,-44.00,55.00,87.00
3295.00,-0.48,2.25,9.75,0.39,0.04,0.17,-44.00,55.00,87.00
3309.00,-0.37,3.00,9.51,0.31,0.05,0.29,-44.00,55.00,87.00
3321.00,-0.48,2.37,9.55,0.26,0.10,0.44,-44.00,57.00,87.00
3333.00,-0.48,2.37,9.55,0.26,0.10,0.44,-44.00,57.00,87.00
3345.00,-0.45,1.61,9.62,0.20,0.07,0.59,-44.00,57.00,87.00
3358.00,-0.41,0.89,9.63,0.12,0.01,0.73,-44.00,57.00,87.00
3370.00,-0.41,0.89,9.63,0.12,0.01,0.73,-44.00,57.00,87.00
3382.00,-0.30,0.40,9.61,0.03,-0.01,0.85,-44.00,57.00,87.00
3393.00,-0.30,0.40,9.61,0.03,-0.01,0.85,-44.00,57.00,87.00
3405.00,-0.23,0.47,9.51,-0.08,0.04,0.95,-44.00,57.00,87.00
3418.00,-0.43,0.52,9.63,-0.18,0.09,1.03,-44.00,57.00,87.00
3429.00,-0.43,0.52,9.63,-0.18,0.09,1.03,-44.00,57.00,87.00
3440.00,-0.42,-0.05,9.63,-0.26,0.04,1.10,-42.00,61.00,90.00
3452.00,-0.42,-0.05,9.63,-0.26,0.04,1.10,-42.00,61.00,90.00
3465.00,-0.11,-0.58,9.57,-0.33,0.00,1.15,-42.00,61.00,90.00
3477.00,-0.11,-0.29,9.74,-0.38,0.05,1.20,-42.00,61.00,90.00
3488.00,-0.11,-0.29,9.74,-0.38,0.05,1.20,-42.00,61.00,90.00
3499.00,-0.18,0.40,9.90,-0.41,0.05,1.26,-42.00,61.00,90.00
3513.00,-0.18,0.40,9.90,-0.41,0.05,1.26,-42.00,61.00,90.00
3524.00,-0.25,0.35,10.00,-0.40,0.05,1.31,-42.00,61.00,90.00
3536.00,-0.25,0.35,10.00,-0.40,0.05,1.31,-42.00,61.00,90.00
