time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
1.681,-2.18,-1.32,11.18,-0.46,0.21,-0.34,22.0,4.0,90.0,11.466786821075903,34.91283428424797
1.693,-2.65,-1.63,10.77,-0.39,-0.06,-0.36,22.0,4.0,90.0,11.21036573890433,30.603670558584156
1.705,-2.65,-1.63,10.77,-0.39,-0.06,-0.36,22.0,4.0,90.0,11.21036573890433,30.603670558584156
1.717,-1.66,-1.72,11.11,-0.31,-0.19,-0.39,26.0,0.0,90.0,11.364246565434946,30.54998928491365
1.729,-1.66,-1.72,11.11,-0.31,-0.19,-0.39,26.0,0.0,90.0,11.364246565434946,30.54998928491365
1.74,-0.73,-1.17,11.81,-0.24,-0.29,-0.38,26.0,0.0,90.0,11.890243899937461,30.646547876365453
1.752,-0.95,-1.39,12.26,-0.19,-0.52,-0.34,26.0,0.0,90.0,12.375063636200018,37.22462303825194
1.764,-0.95,-1.39,12.26,-0.19,-0.52,-0.34,26.0,0.0,90.0,12.375063636200018,37.22462303825194
1.776,-1.28,-1.99,12.27,-0.14,-0.84,-0.32,26.0,0.0,90.0,12.496055377598164,52.12341638140883
1.788,-1.28,-1.99,12.27,-0.14,-0.84,-0.32,26.0,0.0,90.0,12.496055377598164,52.12341638140883
1.801,-0.77,-2.2,12.39,-0.07,-1.08,-0.35,26.0,0.0,90.0,12.607339132426,65.17127323940507
1.813,0.24,-1.81,12.68,-0.01,-1.08,-0.38,26.0,0.0,90.0,12.810780616340285,65.60053996904595
1.825,0.24,-1.81,12.68,-0.01,-1.08,-0.38,26.0,0.0,90.0,12.810780616340285,65.60053996904595
1.836,0.68,-1.42,12.78,0.02,-0.83,-0.36,30.0,-2.0,87.0,12.876614461883992,51.84872341750197
1.849,0.68,-1.42,12.78,0.02,-0.83,-0.36,30.0,-2.0,87.0,12.876614461883992,51.84872341750197
1.86,2.81,-2.75,20.29,-0.05,-0.1,-0.24,30.0,-2.0,87.0,20.667430899848195,15.169862396733308
1.872,-1.37,-1.88,13.25,-0.58,1.26,-0.12,30.0,-2.0,87.0,13.452650296502917,79.77087080421502
1.884,-1.37,-1.88,13.25,-0.58,1.26,-0.12,30.0,-2.0,87.0,13.452650296502917,79.77087080421502
1.898,-2.54,-1.61,10.42,-0.69,1.13,-0.16,30.0,-2.0,87.0,10.845280079370934,76.41203684061097
1.909,-2.54,-1.61,10.42,-0.69,1.13,-0.16,30.0,-2.0,87.0,10.845280079370934,76.41203684061097
1.92,-3.44,-1.01,7.17,-0.58,0.38,-0.25,30.0,-2.0,87.0,8.01639569881627,42.23208128853444
1.932,-0.09,0.17,6.89,-0.08,-0.69,-0.16,30.0,-2.0,87.0,6.89268452781643,40.841081112538724
1.946,-0.09,0.17,6.89,-0.08,-0.69,-0.16,30.0,-2.0,87.0,6.89268452781643,40.841081112538724
1.958,0.25,-0.52,8.3,0.18,-0.43,-0.04,30.0,-2.0,87.0,8.320030048022664,26.80683327096975
1.969,0.25,-0.52,8.3,0.18,-0.43,-0.04,30.0,-2.0,87.0,8.320030048022664,26.80683327096975
1.981,3.74,-0.0,11.76,0.17,-0.24,-0.01,32.0,-3.0,87.0,12.340388972799845,16.860932059379667
1.994,0.72,-0.25,8.89,0.03,0.32,0.09,32.0,-3.0,87.0,8.922611725274166,19.12340522478432
2.005,0.72,-0.25,8.89,0.03,0.32,0.09,32.0,-3.0,87.0,8.922611725274166,19.12340522478432
2.017,0.72,0.39,8.91,0.11,0.27,0.12,32.0,-3.0,87.0,8.94754714991768,18.064079029697787
2.029,0.72,0.39,8.91,0.11,0.27,0.12,32.0,-3.0,87.0,8.94754714991768,18.064079029697787
2.041,-0.13,0.2,10.96,0.09,0.16,0.07,32.0,-3.0,87.0,10.962595495593186,11.25683459550034
2.054,-0.22,-0.2,11.1,0.02,0.05,-0.0,32.0,-3.0,87.0,11.103981267995726,3.08547215431189
2.066,-0.22,-0.2,11.1,0.02,0.05,-0.0,32.0,-3.0,87.0,11.103981267995726,3.08547215431189
2.077,0.07,-0.23,10.35,-0.02,-0.06,-0.01,32.0,-3.0,87.0,10.352791893977198,3.6687199450282586
2.089,0.07,-0.23,10.35,-0.02,-0.06,-0.01,32.0,-3.0,87.0,10.352791893977198,3.6687199450282586
2.102,0.39,-0.25,8.97,-0.02,-0.02,-0.0,30.0,-2.0,87.0,8.981954130366065,1.620569369082791
2.113,-0.13,-0.25,10.09,0.01,-0.03,0.01,30.0,-2.0,87.0,10.09393382185558,1.9002860271582585
2.125,-0.13,-0.25,10.09,0.01,-0.03,0.01,30.0,-2.0,87.0,10.09393382185558,1.9002860271582585
2.136,0.3,-0.3,9.12,0.0,0.04,0.01,30.0,-2.0,87.0,9.12986308769195,2.362365508345388
2.15,0.3,-0.3,9.12,0.0,0.04,0.01,30.0,-2.0,87.0,9.12986308769195,2.362365508345388
2.161,0.14,-0.33,10.99,0.01,0.08,0.02,30.0,-2.0,87.0,10.995844669692275,4.759344893478622
2.173,-0.18,-0.19,10.71,0.01,0.06,0.01,30.0,-2.0,87.0,10.71319746854318,3.5319490554146764
2.185,-0.18,-0.19,10.71,0.01,0.06,0.01,30.0,-2.0,87.0,10.71319746854318,3.5319490554146764
2.197,-0.11,-0.33,9.89,-0.0,-0.0,0.0,30.0,-2.0,87.0,9.896115399488833,0.0
2.21,-0.11,-0.33,9.89,-0.0,-0.0,0.0,30.0,-2.0,87.0,9.896115399488833,0.0
2.222,-0.02,-0.21,9.57,0.0,0.02,-0.01,28.0,-2.0,87.0,9.572324691526088,1.2811725781509187
2.234,0.11,-0.32,9.81,-0.01,0.02,-0.0,28.0,-2.0,87.0,9.815834146928117,1.2811725781509187
2.245,0.11,-0.32,9.81,-0.01,0.02,-0.0,28.0,-2.0,87.0,9.815834146928117,1.2811725781509187
2.258,0.03,-0.4,9.8,-0.02,0.01,0.0,28.0,-2.0,87.0,9.80820574824978,1.2811725781509187
2.27,0.03,-0.4,9.8,-0.02,0.01,0.0,28.0,-2.0,87.0,9.80820574824978,1.2811725781509187
2.281,0.08,-0.86,10.01,-0.01,-0.02,0.0,28.0,-2.0,87.0,10.04719363802649,1.2811725781509187
2.293,0.29,-0.55,9.8,0.01,-0.05,-0.01,28.0,-2.0,87.0,9.81970467987709,2.9771760352776773
2.306,0.29,-0.55,9.8,0.01,-0.05,-0.01,28.0,-2.0,87.0,9.81970467987709,2.9771760352776773
2.317,0.09,-0.37,9.83,-0.0,-0.04,-0.0,28.0,-2.0,87.0,9.837372616710216,2.291831180523293
2.329,0.09,-0.37,9.83,-0.0,-0.04,-0.0,28.0,-2.0,87.0,9.837372616710216,2.291831180523293
